setup,trace_type,episode_id,episode_step,segment_index,segment_role,segment_label,severity,intended_action,best_baseline_method,description
clean,clean,clean-000,17,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,18,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,19,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,20,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,21,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,22,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,23,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,24,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,25,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,26,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,27,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,28,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,29,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,30,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,31,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,32,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,33,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,34,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,35,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,36,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,37,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,38,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,39,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,40,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,41,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,42,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,43,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,44,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,45,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,46,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-000,47,0,clean_profile,benign_steady,0.5684808436607272,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,0,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,1,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,2,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,3,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,4,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,5,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,6,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,7,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,8,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,9,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,10,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,11,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,12,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,13,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,14,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,15,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,16,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,17,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,18,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,19,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,20,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,21,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,22,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,23,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,24,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,25,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,26,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,27,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,28,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,29,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,30,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,31,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,32,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,33,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,34,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,35,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,36,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,37,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,38,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,39,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,40,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,41,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,42,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,43,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,44,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,45,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,46,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-001,47,0,clean_profile,benign_steady,0.38857012651607137,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,0,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,1,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,2,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,3,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,4,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,5,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,6,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,7,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,8,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,9,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,10,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,11,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,12,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,13,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,14,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,15,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,16,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,17,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,18,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,19,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,20,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,21,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,22,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,23,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,24,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,25,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,26,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,27,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,28,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,29,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,30,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,31,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,32,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,33,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,34,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,35,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,36,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,37,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,38,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,39,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,40,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,41,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,42,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,43,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,44,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,45,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,46,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-002,47,0,clean_profile,benign_steady,0.4124928454074982,noop,cubic,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,0,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,1,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,2,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,3,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,4,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,5,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,6,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,7,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,8,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,9,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,10,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,11,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,12,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,13,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,14,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,15,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,16,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,17,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,18,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,19,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,20,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,21,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,22,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,23,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,24,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,25,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,26,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,27,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,28,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,29,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,30,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,31,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,32,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,33,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,34,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,35,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,36,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,37,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,38,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,39,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,40,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,41,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,42,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,43,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,44,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,45,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,46,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-003,47,0,clean_profile,benign_steady,0.38575763911004457,noop,reno,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,0,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,1,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,2,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,3,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,4,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,5,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,6,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,7,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,8,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,9,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,10,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,11,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,12,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,13,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,14,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,15,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,16,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,17,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,18,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,19,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,20,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,21,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,22,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,23,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,24,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,25,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,26,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,27,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,28,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,29,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,30,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,31,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
clean,clean,clean-004,32,0,clean_profile,benign_steady,0.5819210047814558,noop,bbr,Benign synthetic clean profile: benign_steady.
